State/UTs_Code,District_Code,"CD Block_Code",Town/Village_Code,Ward_Code,EB_Code,State/UTs_Name,District_Name,Level,Name,Total/Rural/Urban,"No of Households","Total Population Person","Total Population Male","Total Population Female","Population in the age group 0-6 Person","Population in the age group 0-6 Male","Population in the age group 0-6 Female","Scheduled Castes population Person","Scheduled Castes population Male","Scheduled Castes population Female","Scheduled Tribes population Person","Scheduled Tribes population Male","Scheduled Tribes population Female","Literates Population Person","Literates Population Male","Literates Population Female","Illiterate Persons","Illiterate Male","Illiterate Female","Total Worker Population Person","Total Worker Population Male","Total Worker Population Female","Main Working Population Person","Main Working Population Male","Main Working Population Female","Main Cultivator Population Person","Main Cultivator Population Male","Main Cultivator Population Female","Main Agricultural Labourers Population Person","Main Agricultural Labourers Population Male","Main Agricultural Labourers Population Female","Main Household Industries Population Person","Main Household Industries Population Male","Main Household Industries Population Female","Main Other Workers Population Person","Main Other Workers Population Male","Main Other Workers Population Female","Marginal Worker Population Person","Marginal Worker Population Male","Marginal Worker Population Female","Marginal Cultivator Population Person","Marginal Cultivator Population Male","Marginal Cultivator Population Female","Marginal Agriculture Labourers Population Person","Marginal Agriculture Labourers Population Male","Marginal Agriculture Labourers Population Female","Marginal Household Industries Population Person","Marginal Household Industries Population Male","Marginal Household Industries Population Female","Marginal Other Workers Population Person","Marginal Other Workers Population Male","Marginal Other Workers Population Female","Marginal Worker Population 3_6 Person","Marginal Worker Population 3_6 Male","Marginal Worker Population 3_6 Female","Marginal Cultivator Population 3_6 Person","Marginal Cultivator Population 3_6 Male","Marginal Cultivator Population 3_6 Female","Marginal Agriculture Labourers Population 3_6 Person","Marginal Agriculture Labourers Population 3_6 Male","Marginal Agriculture Labourers Population 3_6 Female","Marginal Household Industries Population 3_6 Person","Marginal Household Industries Population 3_6 Male","Marginal Household Industries Population 3-6 Female","Marginal Other Workers Population Person 3_6 Person","Marginal Other Workers Population Person 3_6 Male","Marginal Other Workers Population Person 3_6 Female","Marginal Worker Population 0_3 Person","Marginal Worker Population 0_3 Male","Marginal Worker Population 0_3_Female","Marginal Cultivator Population 0_3 Person","Marginal Cultivator Population 0_3 Male","Marginal Cultivator Population 0_3_Female","Marginal Agriculture Labourers Population 0_3 Person","Marginal Agriculture Labourers Population 0_3 Male","Marginal Agriculture Labourers Population 0_3 Female","Marginal Household Industries Population 0_3 Person","Marginal Household Industries Population 0_3 Male","Marginal Household Industries Population 0_3 Female","Marginal Other Workers Population 0_3 Person","Marginal Other Workers Population 0_3 Male","Marginal Other Workers Population 0_3 Female","Non Working Population Person","Non Working Population Male","Non Working Population Female"
29,572,0110,612939,0000,000000,KARNATAKA,Bangalore,VILLAGE,Avalahalli,Rural,547,2283,1210,1073,311,159,152,560,270,290,83,41,42,1641,942,699,642,268,374,957,692,265,451,344,107,69,62,7,19,13,6,30,15,15,333,254,79,506,348,158,14,8,6,18,11,7,15,8,7,459,321,138,494,343,151,14,8,6,18,11,7,7,4,3,455,320,135,12,5,7,0,0,0,0,0,0,8,4,4,4,1,3,1326,518,808
29,572,0110,612940,0000,000000,KARNATAKA,Bangalore,VILLAGE,Gantiganahalli,Rural,232,1050,530,520,122,53,69,296,151,145,47,26,21,693,394,299,357,136,221,406,318,88,359,282,77,77,66,11,56,39,17,18,6,12,208,171,37,47,36,11,7,4,3,11,6,5,2,1,1,27,25,2,44,35,9,6,4,2,11,6,5,1,1,0,26,24,2,3,1,2,1,0,1,0,0,0,1,0,1,1,1,0,644,212,432
29,572,0110,612941,0000,000000,KARNATAKA,Bangalore,VILLAGE,Ramagondanahalli,Rural,670,2685,1427,1258,347,195,152,565,300,265,75,36,39,2034,1143,891,651,284,367,1102,870,232,964,777,187,125,110,15,24,20,4,46,35,11,769,612,157,138,93,45,4,4,0,4,1,3,5,2,3,125,86,39,136,92,44,4,4,0,4,1,3,5,2,3,123,85,38,2,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1583,557,1026
29,572,0110,612942,0000,000000,KARNATAKA,Bangalore,VILLAGE,Jarakbandekaval,Rural,15,74,42,32,10,7,3,8,5,3,0,0,0,43,26,17,31,16,15,34,27,7,33,26,7,6,5,1,1,1,0,0,0,0,26,20,6,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,15,25
29,572,0110,612943,0000,000000,KARNATAKA,Bangalore,VILLAGE,Shamarajpura,Rural,58,242,141,101,42,27,15,71,39,32,11,7,4,171,100,71,71,41,30,149,80,69,133,73,60,23,15,8,15,13,2,44,7,37,51,38,13,16,7,9,0,0,0,1,0,1,9,6,3,6,1,5,14,5,9,0,0,0,1,0,1,7,4,3,6,1,5,2,2,0,0,0,0,0,0,0,2,2,0,0,0,0,93,61,32
29,572,0110,612944,0000,000000,KARNATAKA,Bangalore,VILLAGE,"Medi  Agrahara",Rural,141,662,352,310,101,57,44,5,3,2,0,0,0,444,249,195,218,103,115,286,216,70,277,212,65,19,16,3,13,8,5,0,0,0,245,188,57,9,4,5,0,0,0,1,0,1,0,0,0,8,4,4,9,4,5,0,0,0,1,0,1,0,0,0,8,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376,136,240
29,572,0110,612945,0000,000000,KARNATAKA,Bangalore,VILLAGE,Vaderahalli,Rural,762,3083,1595,1488,425,218,207,791,386,405,31,16,15,2045,1133,912,1038,462,576,1314,948,366,1274,928,346,37,22,15,17,11,6,18,11,7,1202,884,318,40,20,20,3,1,2,0,0,0,1,0,1,36,19,17,37,19,18,3,1,2,0,0,0,1,0,1,33,18,15,3,1,2,0,0,0,0,0,0,0,0,0,3,1,2,1769,647,1122
29,572,0110,612946,0000,000000,KARNATAKA,Bangalore,VILLAGE,Veerasagara,Rural,232,984,504,480,128,70,58,324,163,161,3,2,1,696,378,318,288,126,162,477,320,157,361,238,123,78,63,15,65,38,27,52,12,40,166,125,41,116,82,34,4,3,1,7,4,3,20,14,6,85,61,24,90,64,26,4,3,1,6,4,2,5,3,2,75,54,21,26,18,8,0,0,0,1,0,1,15,11,4,10,7,3,507,184,323
29,572,0110,612947,0000,000000,KARNATAKA,Bangalore,VILLAGE,Kempanahalli,Rural,105,408,217,191,64,37,27,22,8,14,23,13,10,266,145,121,142,72,70,178,127,51,163,117,46,21,18,3,18,9,9,7,4,3,117,86,31,15,10,5,3,3,0,3,2,1,0,0,0,9,5,4,15,10,5,3,3,0,3,2,1,0,0,0,9,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,90,140
29,572,0110,803162,0199,000000,KARNATAKA,Bangalore,OG,"Guddahalli (OG) WARD NO.-0199 (Rural MDDS CODE:612955)",Urban,814,3387,1698,1689,452,209,243,659,309,350,163,75,88,2383,1291,1092,1004,407,597,1485,1023,462,1447,1006,441,10,9,1,12,7,5,4,2,2,1421,988,433,38,17,21,0,0,0,1,1,0,0,0,0,37,16,21,34,15,19,0,0,0,1,1,0,0,0,0,33,14,19,4,2,2,0,0,0,0,0,0,0,0,0,4,2,2,1902,675,1227
29,572,0110,803162,0200,000000,KARNATAKA,Bangalore,OG,"Totadaguddadahalli (OG) WARD NO.-0200 (Rural MDDS CODE:612956)",Urban,1202,4606,2432,2174,607,316,291,651,345,306,149,79,70,3198,1795,1403,1408,637,771,2031,1496,535,1962,1449,513,63,48,15,13,10,3,72,59,13,1814,1332,482,69,47,22,1,1,0,0,0,0,5,2,3,63,44,19,48,38,10,1,1,0,0,0,0,4,2,2,43,35,8,21,9,12,0,0,0,0,0,0,1,0,1,20,9,11,2575,936,1639
29,572,0110,803162,0201,000000,KARNATAKA,Bangalore,OG,"Srikantapura Anchepalya (OG) WARD NO.-0201 (Rural MDDS CODE:612957)",Urban,1552,6218,3280,2938,744,380,364,481,231,250,142,71,71,4813,2655,2158,1405,625,780,2688,1988,700,2358,1834,524,37,28,9,73,62,11,79,40,39,2169,1704,465,330,154,176,29,13,16,29,14,15,32,7,25,240,120,120,300,144,156,28,13,15,24,12,12,24,5,19,224,114,110,30,10,20,1,0,1,5,2,3,8,2,6,16,6,10,3530,1292,2238
29,572,0110,803162,0202,000000,KARNATAKA,Bangalore,OG,"Kodigehalli (OG) (Part) WARD NO.-0202 (Rural MDDS CODE:612822)",Urban,1249,5273,2698,2575,734,377,357,486,240,246,74,41,33,3687,2025,1662,1586,673,913,2106,1593,513,1875,1455,420,14,13,1,48,40,8,38,27,11,1775,1375,400,231,138,93,11,4,7,10,3,7,3,1,2,207,130,77,223,135,88,11,4,7,10,3,7,3,1,2,199,127,72,8,3,5,0,0,0,0,0,0,0,0,0,8,3,5,3167,1105,2062
29,572,0110,803162,0208,000000,KARNATAKA,Bangalore,OG,"Suggatta  (OG) WARD NO.-0208 (Rural MDDS CODE:612953)",Urban,155,779,401,378,94,48,46,4,3,1,38,16,22,563,318,245,216,83,133,386,266,120,151,56,95,105,15,90,4,3,1,0,0,0,42,38,4,235,210,25,97,92,5,116,102,14,1,1,0,21,15,6,234,209,25,97,92,5,116,102,14,1,1,0,20,14,6,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,393,135,258
29,572,0110,803162,0209,000000,KARNATAKA,Bangalore,OG,"Vaderapura (OG) WARD NO.-0209 (Rural MDDS CODE:612954)",Urban,696,3460,2523,937,266,136,130,239,200,39,25,12,13,3126,2363,763,334,160,174,1888,1816,72,1875,1810,65,1,1,0,1,0,1,0,0,0,1873,1809,64,13,6,7,1,1,0,0,0,0,1,0,1,11,5,6,11,5,6,1,1,0,0,0,0,0,0,0,10,4,6,2,1,1,0,0,0,0,0,0,1,0,1,1,1,0,1572,707,865
29,572,0110,612948,0000,000000,KARNATAKA,Bangalore,TOWN,"Kadigenahalli (CT)",Urban,1602,6587,3343,3244,812,413,399,3678,1823,1855,208,113,95,4241,2343,1898,2346,1000,1346,2803,2046,757,2690,1991,699,4,3,1,23,14,9,34,19,15,2629,1955,674,113,55,58,0,0,0,0,0,0,1,1,0,112,54,58,107,54,53,0,0,0,0,0,0,1,1,0,106,53,53,6,1,5,0,0,0,0,0,0,0,0,0,6,1,5,3784,1297,2487
29,572,0110,612949,0000,000000,KARNATAKA,Bangalore,TOWN,"Hunasamaranahalli (CT)",Urban,3442,13389,7586,5803,1361,710,651,1596,812,784,379,211,168,10927,6527,4400,2462,1059,1403,5424,4500,924,4981,4230,751,129,114,15,28,20,8,33,16,17,4791,4080,711,443,270,173,12,9,3,11,2,9,25,7,18,395,252,143,426,262,164,12,9,3,11,2,9,23,7,16,380,244,136,17,8,9,0,0,0,0,0,0,2,0,2,15,8,7,7965,3086,4879
29,572,0110,612950,0000,000000,KARNATAKA,Bangalore,TOWN,"Chikkabanavara (CT)",Urban,3562,14409,7514,6895,1680,859,821,1005,497,508,249,121,128,11144,6104,5040,3265,1410,1855,5498,4250,1248,5203,4082,1121,18,14,4,33,27,6,69,45,24,5083,3996,1087,295,168,127,1,0,1,10,9,1,20,11,9,264,148,116,273,156,117,1,0,1,9,8,1,14,7,7,249,141,108,22,12,10,0,0,0,1,1,0,6,4,2,15,7,8,8911,3264,5647
29,572,0110,612951,0000,000000,KARNATAKA,Bangalore,TOWN,"Madanaiyakanahalli (CT)",Urban,3452,12563,6565,5998,1427,708,719,1062,568,494,350,193,157,9686,5381,4305,2877,1184,1693,6317,4424,1893,6048,4252,1796,17,13,4,45,31,14,28,25,3,5958,4183,1775,269,172,97,9,3,6,10,6,4,10,5,5,240,158,82,249,161,88,8,3,5,9,6,3,10,5,5,222,147,75,20,11,9,1,0,1,1,0,1,0,0,0,18,11,7,6246,2141,4105
29,572,0110,612952,0000,000000,KARNATAKA,Bangalore,TOWN,"Chikkabidarakallu (CT)",Urban,3083,11554,6263,5291,1302,694,608,540,308,232,249,144,105,9383,5296,4087,2171,967,1204,5351,4044,1307,4914,3851,1063,21,18,3,44,34,10,34,27,7,4815,3772,1043,437,193,244,3,0,3,8,2,6,18,3,15,408,188,220,426,189,237,3,0,3,7,2,5,18,3,15,398,184,214,11,4,7,0,0,0,1,0,1,0,0,0,10,4,6,6203,2219,3984
29,572,0111,000000,0000,000000,KARNATAKA,Bangalore,"CD BLOCK","Bangalore South",Total,51094,205274,109255,96019,23930,12409,11521,36090,18431,17659,6679,3507,3172,142150,81870,60280,63124,27385,35739,97576,69956,27620,87316,64022,23294,11079,8235,2844,9391,5869,3522,2518,1710,808,64328,48208,16120,10260,5934,4326,658,296,362,2164,1121,1043,441,233,208,6997,4284,2713,8843,5129,3714,578,257,321,1991,1044,947,355,192,163,5919,3636,2283,1417,805,612,80,39,41,173,77,96,86,41,45,1078,648,430,107698,39299,68399
29,572,0111,000000,0000,000000,KARNATAKA,Bangalore,"CD BLOCK","Bangalore South",Rural,36931,154523,81043,73480,18057,9333,8724,31547,16078,15469,5138,2675,2463,103328,58889,44439,51195,22154,29041,70645,50660,19985,62991,46331,16660,10807,8032,2775,7832,4765,3067,1614,1071,543,42738,32463,10275,7654,4329,3325,602,267,335,2049,1048,1001,307,158,149,4696,2856,1840,6891,3947,2944,526,230,296,1896,984,912,238,126,112,4231,2607,1624,763,382,381,76,37,39,153,64,89,69,32,37,465,249,216,83878,30383,53495
29,572,0111,000000,0000,000000,KARNATAKA,Bangalore,"CD BLOCK","Bangalore South",Urban,14163,50751,28212,22539,5873,3076,2797,4543,2353,2190,1541,832,709,38822,22981,15841,11929,5231,6698,26931,19296,7635,24325,17691,6634,272,203,69,1559,1104,455,904,639,265,21590,15745,5845,2606,1605,1001,56,29,27,115,73,42,134,75,59,2301,1428,873,1952,1182,770,52,27,25,95,60,35,117,66,51,1688,1029,659,654,423,231,4,2,2,20,13,7,17,9,8,613,399,214,23820,8916,14904
29,572,0111,612959,0000,000000,KARNATAKA,Bangalore,VILLAGE,Tavakadahalli,Rural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,572,0111,612960,0000,000000,KARNATAKA,Bangalore,VILLAGE,Naganahalli,Rural,80,353,190,163,53,30,23,17,8,9,12,7,5,160,100,60,193,90,103,234,128,106,121,79,42,60,47,13,9,4,5,13,7,6,39,21,18,113,49,64,3,1,2,6,3,3,15,6,9,89,39,50,113,49,64,3,1,2,6,3,3,15,6,9,89,39,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,62,57
29,572,0111,612961,0000,000000,KARNATAKA,Bangalore,VILLAGE,Jogerahalli,Rural,117,501,263,238,55,28,27,0,0,0,5,2,3,360,205,155,141,58,83,214,154,60,202,149,53,38,36,2,23,7,16,0,0,0,141,106,35,12,5,7,0,0,0,4,0,4,0,0,0,8,5,3,5,1,4,0,0,0,3,0,3,0,0,0,2,1,1,7,4,3,0,0,0,1,0,1,0,0,0,6,4,2,287,109,178
29,572,0111,612962,0000,000000,KARNATAKA,Bangalore,VILLAGE,Gangenahalli,Rural,162,764,378,386,96,49,47,98,49,49,5,3,2,469,272,197,295,106,189,383,237,146,372,231,141,218,129,89,70,37,33,1,0,1,83,65,18,11,6,5,3,1,2,1,1,0,0,0,0,7,4,3,7,5,2,3,1,2,1,1,0,0,0,0,3,3,0,4,1,3,0,0,0,0,0,0,0,0,0,4,1,3,381,141,240
29,572,0111,612963,0000,000000,KARNATAKA,Bangalore,VILLAGE,"Varthur Narasimhapura",Rural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,572,0111,612964,0000,000000,KARNATAKA,Bangalore,VILLAGE,Varthur,Rural,284,1347,660,687,129,65,64,473,219,254,18,10,8,877,476,401,470,184,286,613,355,258,512,336,176,66,58,8,60,30,30,32,19,13,354,229,125,101,19,82,5,2,3,20,1,19,3,0,3,73,16,57,86,18,68,5,2,3,19,1,18,2,0,2,60,15,45,15,1,14,0,0,0,1,0,1,1,0,1,13,1,12,734,305,429
29,572,0111,612965,0000,000000,KARNATAKA,Bangalore,VILLAGE,Honniganahatti,Rural,600,2435,1233,1202,293,156,137,221,102,119,8,3,5,1710,938,772,725,295,430,1050,742,308,931,677,254,161,143,18,71,51,20,33,20,13,666,463,203,119,65,54,15,9,6,19,9,10,36,27,9,49,20,29,85,49,36,14,9,5,14,7,7,19,14,5,38,19,19,34,16,18,1,0,1,5,2,3,17,13,4,11,1,10,1385,491,894
29,572,0111,612966,0000,000000,KARNATAKA,Bangalore,VILLAGE,Channenahalli,Rural,926,4199,2537,1662,392,220,172,293,217,76,84,57,27,3221,2107,1114,978,430,548,1469,1172,297,1319,1065,254,106,96,10,44,31,13,34,28,6,1135,910,225,150,107,43,10,6,4,2,2,0,2,2,0,136,97,39,115,82,33,9,5,4,2,2,0,1,1,0,103,74,29,35,25,10,1,1,0,0,0,0,1,1,0,33,23,10,2730,1365,1365
29,572,0111,612967,0000,000000,KARNATAKA,Bangalore,VILLAGE,Kurubarahalli,Rural,322,1378,702,676,157,76,81,230,123,107,7,4,3,869,495,374,509,207,302,688,457,231,575,430,145,146,103,43,29,13,16,8,7,1,392,307,85,113,27,86,25,5,20,17,2,15,7,1,6,64,19,45,89,25,64,17,5,12,12,1,11,7,1,6,53,18,35,24,2,22,8,0,8,5,1,4,0,0,0,11,1,10,690,245,445
29,572,0111,612968,0000,000000,KARNATAKA,Bangalore,VILLAGE,Bychaguppe,Rural,143,637,323,314,81,39,42,295,144,151,10,6,4,391,226,165,246,97,149,290,210,80,150,122,28,56,44,12,2,1,1,1,1,0,91,76,15,140,88,52,4,2,2,5,4,1,0,0,0,131,82,49,134,85,49,0,0,0,5,4,1,0,0,0,129,81,48,6,3,3,4,2,2,0,0,0,0,0,0,2,1,1,347,113,234
29,572,0111,612969,0000,000000,KARNATAKA,Bangalore,VILLAGE,"Devamachahalli Narayanapura",Rural,19,106,56,50,14,10,4,8,4,4,0,0,0,69,39,30,37,17,20,41,34,7,40,34,6,14,13,1,13,8,5,0,0,0,13,13,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,22,43
29,572,0111,612970,0000,000000,KARNATAKA,Bangalore,VILLAGE,Devamachohalli,Rural,137,566,286,280,58,29,29,82,40,42,11,3,8,413,229,184,153,57,96,245,186,59,228,176,52,70,61,9,63,37,26,0,0,0,95,78,17,17,10,7,1,0,1,8,5,3,0,0,0,8,5,3,13,8,5,1,0,1,7,5,2,0,0,0,5,3,2,4,2,2,0,0,0,1,0,1,0,0,0,3,2,1,321,100,221
29,572,0111,612971,0000,000000,KARNATAKA,Bangalore,VILLAGE,Marenahalli,Rural,63,268,129,139,32,13,19,76,38,38,28,15,13,165,95,70,103,34,69,173,92,81,46,37,9,13,13,0,5,2,3,2,2,0,26,20,6,127,55,72,5,2,3,2,1,1,3,2,1,117,50,67,127,55,72,5,2,3,2,1,1,3,2,1,117,50,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,37,58
29,572,0111,612972,0000,000000,KARNATAKA,Bangalore,VILLAGE,Gangappanahalli,Rural,48,217,114,103,24,9,15,0,0,0,0,0,0,129,79,50,88,35,53,80,74,6,78,72,6,27,26,1,0,0,0,1,1,0,50,45,5,2,2,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,40,97
29,572,0111,612973,0000,000000,KARNATAKA,Bangalore,VILLAGE,Thippagondanahalli,Rural,76,325,181,144,28,15,13,127,73,54,8,5,3,255,154,101,70,27,43,119,108,11,119,108,11,0,0,0,0,0,0,1,1,0,118,107,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,73,133
29,572,0111,612974,0000,000000,KARNATAKA,Bangalore,VILLAGE,Kempagondanahalli,Rural,183,814,410,404,102,50,52,31,15,16,301,158,143,470,258,212,344,152,192,373,251,122,296,243,53,62,59,3,14,11,3,0,0,0,220,173,47,77,8,69,2,1,1,66,5,61,1,0,1,8,2,6,67,7,60,2,1,1,58,4,54,0,0,0,7,2,5,10,1,9,0,0,0,8,1,7,1,0,1,1,0,1,441,159,282
29,572,0111,612975,0000,000000,KARNATAKA,Bangalore,VILLAGE,Madapatna,Rural,342,1321,702,619,229,120,109,444,226,218,149,73,76,533,351,182,788,351,437,534,460,74,524,456,68,117,90,27,14,6,8,0,0,0,393,360,33,10,4,6,0,0,0,0,0,0,0,0,0,10,4,6,9,4,5,0,0,0,0,0,0,0,0,0,9,4,5,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,787,242,545
29,572,0111,612976,0000,000000,KARNATAKA,Bangalore,VILLAGE,Cholanaikanahalli,Rural,376,1578,818,760,144,72,72,229,119,110,90,45,45,1017,603,414,561,215,346,680,532,148,458,385,73,173,143,30,6,4,2,2,2,0,277,236,41,222,147,75,6,4,2,66,34,32,1,1,0,149,108,41,218,145,73,6,4,2,66,34,32,1,1,0,145,106,39,4,2,2,0,0,0,0,0,0,0,0,0,4,2,2,898,286,612
29,572,0111,612977,0000,000000,KARNATAKA,Bangalore,VILLAGE,Ganukal,Rural,80,345,185,160,36,19,17,80,41,39,22,12,10,231,133,98,114,52,62,167,125,42,154,114,40,55,50,5,51,20,31,1,1,0,47,43,4,13,11,2,0,0,0,2,1,1,0,0,0,11,10,1,12,10,2,0,0,0,2,1,1,0,0,0,10,9,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,178,60,118
29,572,0111,612978,0000,000000,KARNATAKA,Bangalore,VILLAGE,Peddanapalya,Rural,100,398,201,197,42,21,21,4,1,3,0,0,0,250,149,101,148,52,96,168,116,52,122,106,16,56,52,4,13,10,3,0,0,0,53,44,9,46,10,36,22,1,21,19,6,13,0,0,0,5,3,2,41,10,31,19,1,18,17,6,11,0,0,0,5,3,2,5,0,5,3,0,3,2,0,2,0,0,0,0,0,0,230,85,145
29,572,0111,612979,0000,000000,KARNATAKA,Bangalore,VILLAGE,"Tavarekere ",Rural,1663,6989,3561,3428,901,472,429,741,382,359,104,53,51,5082,2701,2381,1907,860,1047,2710,2092,618,2642,2050,592,450,291,159,71,37,34,38,21,17,2083,1701,382,68,42,26,4,2,2,2,1,1,5,2,3,57,37,20,53,33,20,2,0,2,2,1,1,2,1,1,47,31,16,15,9,6,2,2,0,0,0,0,3,1,2,10,6,4,4279,1469,2810
29,572,0111,612980,0000,000000,KARNATAKA,Bangalore,VILLAGE,"Yalachaguppe Ramapura",Rural,20,77,43,34,12,7,5,0,0,0,0,0,0,36,24,12,41,19,22,49,26,23,31,17,14,3,3,0,26,12,14,0,0,0,2,2,0,18,9,9,0,0,0,17,8,9,0,0,0,1,1,0,18,9,9,0,0,0,17,8,9,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,17,11
29,572,0111,612981,0000,000000,KARNATAKA,Bangalore,VILLAGE,Yelachaguppe,Rural,365,1487,846,641,146,79,67,353,180,173,27,25,2,917,567,350,570,279,291,863,601,262,680,511,169,203,154,49,109,66,43,5,1,4,363,290,73,183,90,93,35,4,31,46,10,36,3,0,3,99,76,23,154,84,70,32,3,29,37,10,27,1,0,1,84,71,13,29,6,23,3,1,2,9,0,9,2,0,2,15,5,10,624,245,379
29,572,0111,612982,0000,000000,KARNATAKA,Bangalore,VILLAGE,Puradapalya,Rural,54,222,116,106,27,17,10,59,29,30,0,0,0,137,74,63,85,42,43,95,67,28,95,67,28,35,22,13,23,13,10,0,0,0,37,32,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,49,78
29,572,0111,612983,0000,000000,KARNATAKA,Bangalore,VILLAGE,Doddamaranahalli,Rural,194,888,454,434,113,64,49,121,62,59,0,0,0,518,293,225,370,161,209,402,281,121,400,279,121,182,126,56,57,32,25,3,2,1,158,119,39,2,2,0,1,1,0,0,0,0,0,0,0,1,1,0,2,2,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,486,173,313
29,572,0111,612984,0000,000000,KARNATAKA,Bangalore,VILLAGE,Ajjanahalli,Rural,584,2541,1270,1271,276,141,135,883,443,440,30,16,14,1702,922,780,839,348,491,991,758,233,952,734,218,178,153,25,141,81,60,35,29,6,598,471,127,39,24,15,5,2,3,8,2,6,2,2,0,24,18,6,36,22,14,4,1,3,8,2,6,2,2,0,22,17,5,3,2,1,1,1,0,0,0,0,0,0,0,2,1,1,1550,512,1038
29,572,0111,612985,0000,000000,KARNATAKA,Bangalore,VILLAGE,Huluvenahalli,Rural,255,1149,605,544,141,80,61,343,187,156,39,20,19,663,404,259,486,201,285,628,385,243,618,384,234,257,177,80,71,11,60,0,0,0,290,196,94,10,1,9,1,0,1,5,1,4,0,0,0,4,0,4,8,1,7,1,0,1,5,1,4,0,0,0,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,521,220,301
29,572,0111,612986,0000,000000,KARNATAKA,Bangalore,VILLAGE,Sulivara,Rural,336,1465,758,707,163,94,69,255,133,122,3,2,1,936,538,398,529,220,309,645,427,218,636,423,213,385,253,132,83,47,36,14,10,4,154,113,41,9,4,5,2,2,0,0,0,0,0,0,0,7,2,5,5,2,3,1,1,0,0,0,0,0,0,0,4,1,3,4,2,2,1,1,0,0,0,0,0,0,0,3,1,2,820,331,489
29,572,0111,612987,0000,000000,KARNATAKA,Bangalore,VILLAGE,"Sulivara Ramapura",Rural,5,16,8,8,1,0,1,0,0,0,0,0,0,12,8,4,4,0,4,10,4,6,10,4,6,6,3,3,3,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,2
29,572,0111,612988,0000,000000,KARNATAKA,Bangalore,VILLAGE,Chikkanahalli,Rural,317,1248,624,624,133,65,68,590,289,301,29,14,15,722,405,317,526,219,307,542,376,166,430,297,133,138,107,31,72,42,30,2,1,1,218,147,71,112,79,33,3,2,1,56,36,20,0,0,0,53,41,12,104,75,29,3,2,1,55,36,19,0,0,0,46,37,9,8,4,4,0,0,0,1,0,1,0,0,0,7,4,3,706,248,458
29,572,0111,612989,0000,000000,KARNATAKA,Bangalore,VILLAGE,Vadahalli,Rural,7,23,13,10,0,0,0,0,0,0,16,10,6,10,6,4,13,7,6,12,8,4,12,8,4,6,4,2,2,2,0,0,0,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,6
